City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Vrindavan,Satisfactory,75,"PM
10",1/1,Uttar Pradesh
Tirupati,Satisfactory,75,"PM
10",1/1,Andhra Pradesh
Kota,Satisfactory,74,"PM
10",3/3,
Rajsamand,Satisfactory,73,"PM
10",1/1,Rajasthan
Bileipada,Satisfactory,73,"PM
10",1/1,
Jhalawar,Satisfactory,72,"PM
10",1/1,
Malegaon,Satisfactory,72,"PM
10",1/1,Maharashtra
Chittoor,Satisfactory,71,"PM
2.5",1/1,Andhra Pradesh
Durgapur,Satisfactory,71,"CO, NO2, PM
10",3/3,
Nagpur,Satisfactory,71,"PM
10",4/4,Maharashtra
Mehsana,Satisfactory,70,CO,1/1,
Sri ganganagar,Satisfactory,70,NO2,1/1,Rajasthan
Pratapgarh,Satisfactory,70,"PM
10",1/1,Uttar Pradesh
Ahmedabad,Satisfactory,70,"PM
10",8/9,Gujarat
Bengaluru,Satisfactory,70,"PM
10",10/14,
Gorakhpur,Satisfactory,70,"PM
10",1/1,Haryana
Lucknow,Satisfactory,70,"PM , PM , CO
10 2.5",6/6,Uttar Pradesh
Satna,Satisfactory,70,"PM
10",1/1,Madhya Pradesh
Varanasi,Satisfactory,69,"PM
10",4/4,Uttar Pradesh
Dehradun,Satisfactory,69,"PM
10",1/1,Uttarakhand
Hubballi,Satisfactory,68,"PM
10",1/2,
Thoothukudi,Satisfactory,68,"PM
10",1/1,
Patna,Satisfactory,67,"PM , O
10 3",6/6,
Vapi,Satisfactory,66,"PM
10",1/1,
Vijayawada,Satisfactory,65,"PM
10",4/4,Andhra Pradesh
Mahad,Satisfactory,65,"PM
2.5",1/1,Maharashtra
Ambernath,Satisfactory,65,"PM
10",1/1,
Khanna,Satisfactory,65,"PM
10",1/1,
Mysuru,Satisfactory,65,"PM
10",1/1,Karnataka
Jabalpur,Satisfactory,64,"PM , CO
10",4/4,
Suakati,Satisfactory,64,"PM
10",1/1,Odisha
Ankleshwar,Satisfactory,64,"PM
10",1/1,
Ujjain,Satisfactory,63,"PM
10",1/2,Madhya Pradesh
Kurnool,Satisfactory,63,"PM
2.5",1/1,Andhra Pradesh
Nagaon,Satisfactory,62,"PM
2.5",1/1,Assam
Belapur,Satisfactory,62,"PM
10",1/1,
Mangalore,Satisfactory,61,"PM
10",1/1,
Amravati,Satisfactory,61,"PM
10",2/2,
Beed,Satisfactory,61,"PM
10",1/1,
Muzaffarpur,Satisfactory,60,"CO, PM , PM
10 2.5",3/3,
Jhansi,Satisfactory,60,"PM
10",1/1,Uttar Pradesh
"Aurangabad
(Maharashtra)",Satisfactory,59,"PM
10",3/3,
Chikkamagaluru,Satisfactory,59,CO,1/1,Karnataka
Gandhinagar,Satisfactory,59,"PM
10",3/3,
Sagar,Satisfactory,59,"PM
10",1/2,Madhya Pradesh
Tirumala,Satisfactory,59,NO2,1/1,
Thrissur,Satisfactory,59,"PM
10",1/1,
Bareilly,Satisfactory,58,"SO2, PM
10",2/2,Uttar Pradesh
Firozabad,Satisfactory,58,"PM , CO
10",2/2,Uttar Pradesh
Indore,Satisfactory,58,"PM , CO, PM
10 2.5",5/6,
Bhiwandi,Satisfactory,58,"PM
10",1/1,Maharashtra
Pune,Satisfactory,58,"CO, PM
10",5/9,Maharashtra
Angul,Satisfactory,57,CO,1/1,
Raipur,Satisfactory,57,"PM
10",4/4,
Pimpri-chinchwad,Satisfactory,57,"PM
10",6/8,
Arrah,Satisfactory,57,CO,1/1,
Purnia,Satisfactory,57,CO,1/1,
Parbhani,Satisfactory,57,"PM
10",1/1,Maharashtra
Chandigarh,Satisfactory,56,"PM , CO
10",3/3,
Puducherry,Satisfactory,56,"O
3",1/1,Puducherry
Rourkela,Satisfactory,56,"PM , PM , CO
2.5 10",3/3,Odisha
Machilipatnam,Satisfactory,56,"PM
2.5",1/1,Andhra Pradesh
Kunjemura,Satisfactory,56,"PM
10",1/1,
Buxar,Satisfactory,55,"PM
2.5",1/1,
Munger,Satisfactory,55,"PM
10",1/1,Bihar
Surat,Satisfactory,55,"PM
10",2/2,Gujarat
Ramanagara,Satisfactory,55,"PM
10",1/1,Andhra Pradesh
Silchar,Satisfactory,55,"PM
10",1/1,
Mumbai,Satisfactory,54,"PM
10",20/30,
Nellore,Satisfactory,54,"PM
2.5",1/1,Andhra Pradesh
Hyderabad,Satisfactory,54,"PM
10",12/14,Telangana
Boisar,Satisfactory,54,"PM
10",1/1,Maharashtra
Barbil,Satisfactory,54,"PM
10",1/1,Odisha
Kadapa,Satisfactory,54,"PM
10",1/1,Andhra Pradesh
Kalyan,Satisfactory,54,"PM
2.5",1/2,Maharashtra
Kolhapur,Satisfactory,53,"PM
10",2/2,Maharashtra
Bilaspur,Satisfactory,53,"PM
10",1/1,Chhattisgarh
Guntur,Satisfactory,53,"PM
2.5",1/1,Andhra Pradesh
Nanded,Satisfactory,53,"PM
10",1/1,
Kohima,Satisfactory,53,SO2,1/1,
Prayagraj,Satisfactory,51,"PM , SO2
10",3/3,Uttar Pradesh
Dungarpur,Satisfactory,51,"PM
10",1/1,Rajasthan
Dholpur,Satisfactory,51,"PM
2.5",1/1,Rajasthan
Damoh,Satisfactory,51,SO2,1/1,Madhya Pradesh
Sangli,Satisfactory,51,"PM
10",1/1,
Kashipur,Satisfactory,51,"PM
2.5",1/1,
Bagalkot,Satisfactory,51,"PM
10",1/1,Karnataka
Asansol,Satisfactory,51,"SO2, CO, O
3",3/4,
Shivamogga,Good,50,"PM
10",1/1,Karnataka
Maihar,Good,49,"PM
10",1/1,Madhya Pradesh
Ulhasnagar,Good,49,"PM
10",2/2,Maharashtra
Rajgir,Good,49,"PM
2.5",1/1,Bihar
Samastipur,Good,48,"PM
2.5",1/1,Bihar
Bhagalpur,Good,48,"PM , PM
10 2.5",2/2,
Badlapur,Good,48,"PM
10",1/1,
Bhilai,Good,48,"PM
10",3/3,
Eluru,Good,48,"PM
2.5",1/1,
Yadgir,Good,48,"PM
10",1/1,Karnataka
Balasore,Good,47,"O
3",1/1,Odisha
Chhal,Good,47,"PM
2.5",1/1,
Nashik,Good,47,"PM
10",4/4,
Panchkula,Good,47,"PM
2.5",1/1,Haryana
Thane,Good,45,"PM
10",2/2,Maharashtra
Navi mumbai,Good,45,"PM
10",6/8,
Howrah,Good,45,"CO, NO2, PM
2.5",4/5,
Kishanganj,Good,45,"PM
2.5",1/1,
Keonjhar,Good,44,"PM
10",1/1,
Nalbari,Good,44,"PM
2.5",1/1,Assam
Rishikesh,Good,43,"O
3",1/1,Uttarakhand
Chamarajanagar,Good,43,"PM
10",1/1,
Brajrajnagar,Good,43,"O
3",1/1,Odisha
Ahmednagar,Good,43,"PM
10",1/1,Gujarat
Vijayapura,Good,43,"PM
10",1/1,
Latur,Good,42,"PM
10",1/1,Maharashtra
Kolkata,Good,41,"PM , CO, PM
10 2.5",7/7,
Byasanagar,Good,41,"PM
10",1/1,
Cuddalore,Good,41,"PM , SO2
10",2/2,Tamil Nadu
Solapur,Good,41,"PM
10",2/3,
Araria,Good,40,"O
3",1/1,
Baripada,Good,40,"O
3",1/1,Odisha
Milupara,Good,40,"PM
10",1/1,
Sivasagar,Good,39,"O
3",1/1,
Tumidih,Good,38,CO,1/1,
Barrackpore,Good,38,CO,1/1,
Ratlam,Good,37,NO2,1/1,Madhya Pradesh
Jalna,Good,37,"O
3",1/1,
Haldia,Good,36,"PM
10",1/1,West Bengal
Hingoli,Good,34,"O
3",1/1,
Coimbatore,Good,34,"PM
2.5",1/2,Tamil Nadu
Korba,Good,34,"PM
10",2/2,Chhattisgarh
Kalaburagi,Good,33,CO,1/2,Karnataka
Koppal,Good,32,"PM
10",1/1,
Madikeri,Good,32,"PM
10",1/1,Karnataka
Gadag,Good,29,"PM
10",1/1,
Rairangpur,Good,28,"PM
10",1/1,
Dombivli,Good,26,"PM
10",1/1,
Aizawl,Good,15,SO2,1/1,Mizoram
