City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Bhilai,Satisfactory,57,"PM
10",3/3,Chhattisgarh
Shivamogga,Satisfactory,57,"PM
10",1/1,Karnataka
Sivasagar,Satisfactory,55,"O
3",1/1,Assam
Silchar,Satisfactory,55,"PM
10",1/1,Assam
Bagalkot,Satisfactory,53,"PM
10",1/1,Karnataka
Chamarajanagar,Good,44,"PM
10",1/1,Karnataka
Madikeri,Good,40,"PM
2.5",1/1,Karnataka
Agartala,Good,39,"PM
10",1/2,Tripura
Aizawl,Good,38,"PM
2.5",1/1,Mizoram
Damoh,Good,20,"PM
10",1/1,Madhya Pradesh
Shillong,Good,13,"PM
10",1/2,Meghalaya
