City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Siliguri,Good,44,CO,1/1,West Bengal
Naharlagun,Good,44,"PM
10",1/1,
Bengaluru,Good,42,"PM , PM , CO
10 2.5",7/14,Karnataka
Korba,Good,42,"PM
2.5",1/2,Chhattisgarh
Latur,Good,42,"PM
10",1/1,Maharashtra
Hubballi,Good,42,"PM
10",1/2,Karnataka
Dindigul,Good,42,"O
3",1/1,Tamil Nadu
Gaya,Good,41,"PM , PM , CO
10 2.5",3/3,Bihar
Silchar,Good,41,"PM
10",1/1,Assam
Haveri,Good,40,"SO
2",1/1,Karnataka
Madurai,Good,40,"PM
10",1/1,Tamil Nadu
Ramanathapuram,Good,40,"PM
10",1/1,Tamil Nadu
Yadgir,Good,39,"NO
2",1/1,Karnataka
Tirumala,Good,39,"PM
2.5",1/1,Andhra Pradesh
Ooty,Good,39,"PM
10",1/1,Tamil Nadu
Kollam,Good,38,"PM
10",1/1,Kerala
Kolhapur,Good,38,"PM , PM
10 2.5",2/2,Maharashtra
Patiala,Good,38,"PM
10",1/1,Punjab
Varanasi,Good,38,"PM , SO
10 2",4/4,Uttar Pradesh
Salem,Good,38,"PM
10",1/1,Tamil Nadu
Davanagere,Good,38,CO,1/1,Karnataka
Chikkamagaluru,Good,37,"O
3",1/1,Karnataka
Prayagraj,Good,37,"PM , SO
10 2",3/3,Uttar Pradesh
Mysuru,Good,37,"PM
10",1/1,Karnataka
Tirunelveli,Good,36,CO,1/1,Tamil Nadu
Gorakhpur,Good,36,"PM
10",1/1,Uttar Pradesh
Tirupur,Good,35,"PM
10",1/1,Tamil Nadu
Vellore,Good,34,"PM
10",1/1,Tamil Nadu
Sivasagar,Good,34,"PM
10",1/1,Assam
Purnia,Good,33,"O
3",1/1,Bihar
Koppal,Good,32,CO,1/1,Karnataka
Mahad,Good,31,"SO
2",1/1,Maharashtra
Cuddalore,Good,30,"PM , PM
10 2.5",2/2,Tamil Nadu
Palkalaiperur,Good,29,"PM
10",1/1,
Rishikesh,Good,29,CO,1/1,Uttarakhand
Thanjavur,Good,28,"PM
10",1/1,Tamil Nadu
Kashipur,Good,27,"PM
10",1/1,Uttarakhand
Agartala,Good,26,"SO
2",1/2,Tripura
Puducherry,Good,26,"O
3",1/1,Puducherry
Munger,Good,26,"SO
2",1/1,Bihar
Chikkaballapur,Good,25,"O
3",1/1,Karnataka
Aizawl,Good,20,"PM
10",1/1,Mizoram
Madikeri,Good,20,"PM
10",1/1,Karnataka
Dehradun,Good,19,"O
3",1/1,Uttarakhand
Karwar,Good,19,"SO
2",1/1,Karnataka
Shillong,Good,15,"O
3",1/2,Meghalaya
