City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Alwar,Satisfactory,66,"PM
10",1/1,Rajasthan
Thanjavur,Satisfactory,66,"PM
2.5",1/1,Tamil Nadu
Nagapattinam,Satisfactory,66,"PM
2.5",1/1,Tamil Nadu
Rourkela,Satisfactory,66,"PM
10",2/3,Odisha
Muzaffarpur,Satisfactory,65,"O , PM , PM
3 2.5 10",3/3,Bihar
Ooty,Satisfactory,65,"PM
10",1/1,Tamil Nadu
Rajsamand,Satisfactory,64,"PM
10",1/1,Rajasthan
Vijayawada,Satisfactory,64,"PM
10",1/4,Andhra Pradesh
Chengalpattu,Satisfactory,64,"PM
10",1/1,Tamil Nadu
Pudukottai,Satisfactory,63,"PM
10",1/1,Tamil Nadu
Nayagarh,Satisfactory,63,"PM
10",1/1,Odisha
Puducherry,Satisfactory,63,"PM
2.5",1/1,Puducherry
Katihar,Satisfactory,63,CO,1/1,Bihar
Sirsa,Satisfactory,61,"PM
10",1/1,Haryana
Nagaon,Satisfactory,61,"PM
2.5",1/1,Assam
Kunjemura,Satisfactory,59,"PM
10",1/1,Chhattisgarh
Rohtak,Satisfactory,59,"PM
10",1/1,Haryana
Sasaram,Satisfactory,58,CO,1/1,Bihar
Nanded,Satisfactory,57,"PM
2.5",1/1,Maharashtra
Hosur,Satisfactory,57,"PM
10",1/1,Tamil Nadu
Kannur,Satisfactory,57,"PM
10",1/1,Kerala
Araria,Satisfactory,57,"PM
2.5",1/1,Bihar
Tiruchirappalli,Satisfactory,56,"PM
10",1/1,Tamil Nadu
Karwar,Satisfactory,54,"PM
10",1/1,Karnataka
Begusarai,Satisfactory,54,CO,1/1,Bihar
Ariyalur,Satisfactory,54,"PM
10",1/1,Tamil Nadu
Thrissur,Satisfactory,54,"PM
10",1/1,Kerala
Arrah,Satisfactory,53,CO,1/1,Bihar
Satna,Satisfactory,53,"PM
10",1/1,Madhya Pradesh
Virudhunagar,Satisfactory,53,"PM
10",1/1,Tamil Nadu
Nalbari,Satisfactory,53,"PM
2.5",1/1,Assam
Guwahati,Satisfactory,51,"PM , SO
10 2",3/4,Assam
Dehradun,Satisfactory,51,"PM
2.5",1/1,Uttarakhand
Kadapa,Satisfactory,51,"PM
2.5",1/1,Andhra Pradesh
Mandi Gobindgarh,Satisfactory,51,"PM
10",1/1,Punjab
Vrindavan,Good,50,"PM
2.5",1/1,Uttar Pradesh
Silchar,Good,49,"PM
10",1/1,Assam
Aurangabad (Bihar),Good,48,CO,1/1,Bihar
Rajamahendravaram,Good,47,"PM
10",1/1,Andhra Pradesh
Munger,Good,45,"PM
2.5",1/1,Bihar
Kalaburagi,Good,45,"PM
10",1/2,Karnataka
Hubballi,Good,45,"PM
10",1/2,Karnataka
Vijayapura,Good,44,"PM
10",1/1,Karnataka
Motihari,Good,44,CO,1/1,Bihar
Bagalkot,Good,42,"PM
10",1/1,Karnataka
Shivamogga,Good,42,"PM
10",1/1,Karnataka
Chamarajanagar,Good,40,"PM
10",1/1,Karnataka
Naharlagun,Good,40,"PM
10",1/1,
Tirunelveli,Good,39,CO,1/1,Tamil Nadu
Karur,Good,38,"PM
10",1/1,Tamil Nadu
Madurai,Good,38,"PM
10",1/1,Tamil Nadu
Amaravati,Good,36,"PM
10",1/1,Andhra Pradesh
Agartala,Good,32,"PM
10",1/2,Tripura
Gangtok,Good,31,"O
3",1/1,Sikkim
Korba,Good,28,"O
3",2/2,Chhattisgarh
Palkalaiperur,Good,28,"PM
10",1/1,
Ramanathapuram,Good,27,"PM
2.5",1/1,Tamil Nadu
Sivasagar,Good,25,"PM
2.5",1/1,Assam
Kanchipuram,Good,21,"PM
10",1/1,Tamil Nadu
Charkhi Dadri,Good,15,"O
3",1/1,Haryana
Shillong,Good,12,"PM
10",1/2,Meghalaya
