City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Gwalior,Good,50,"PM , O
10 3",3/4,Madhya Pradesh
Dindigul,Good,50,"PM
10",1/1,Tamil Nadu
Barbil,Good,49,"PM
10",1/1,Odisha
Kashipur,Good,49,"PM
10",1/1,Uttarakhand
Pratapgarh,Good,49,"PM
10",1/1,Uttar Pradesh
Dharwad,Good,49,"PM
10",1/1,Karnataka
Alwar,Good,49,"PM
10",1/1,Rajasthan
Guwahati,Good,49,"SO , PM
2 2.5",4/4,Assam
Indore,Good,48,"PM , SO
10 2",4/6,Madhya Pradesh
Mysuru,Good,48,"O
3",1/1,Karnataka
Jodhpur,Good,48,"PM , O
10 3",5/5,Rajasthan
Siliguri,Good,48,CO,1/1,West Bengal
Prayagraj,Good,48,"PM , SO , O
10 2 3",3/3,Uttar Pradesh
Bundi,Good,48,"O
3",1/1,Rajasthan
Mumbai,Good,47,"NO , PM
2 10",27/30,Maharashtra
Gandhinagar,Good,47,CO,3/3,Gujarat
Akola,Good,47,"PM
10",1/1,Maharashtra
Hosur,Good,47,"SO
2",1/1,Tamil Nadu
Bilaspur,Good,46,CO,1/1,Chhattisgarh
Araria,Good,46,"PM
2.5",1/1,Bihar
"Aurangabad
(Maharashtra)",Good,46,"PM , PM
10 2.5",3/3,Maharashtra
Amravati,Good,46,"PM
10",2/2,Maharashtra
Mahad,Good,46,"PM
10",1/1,Maharashtra
Kurukshetra,Good,46,"O
3",1/1,Haryana
Jalgaon,Good,46,"PM
10",1/1,Maharashtra
Raipur,Good,46,"PM
10",2/4,Chhattisgarh
Jabalpur,Good,46,"CO, O
3",3/4,Madhya Pradesh
Kalyan,Good,45,CO,1/2,Maharashtra
Talcher,Good,45,"PM
10",1/1,Odisha
Pune,Good,44,"PM , CO
10",9/13,Maharashtra
Thane,Good,44,"PM
10",2/2,Maharashtra
Khurja,Good,44,"PM
10",1/1,Uttar Pradesh
Vijayapura,Good,44,"PM
10",1/1,Karnataka
Durgapur,Good,44,"PM , CO
10",2/3,West Bengal
Belapur,Good,44,"PM
10",1/1,Maharashtra
Sirohi,Good,44,"PM
10",1/1,Rajasthan
Kanpur,Good,43,"PM , CO, O
10 3",3/4,Uttar Pradesh
Begusarai,Good,43,CO,1/1,Bihar
Kalaburagi,Good,43,"PM
10",1/2,Karnataka
Ramanathapuram,Good,43,"PM
10",1/1,Tamil Nadu
Ahmednagar,Good,43,"PM
10",1/1,Maharashtra
Rajamahendravaram,Good,43,"PM
10",1/1,Andhra Pradesh
Asansol,Good,42,"NO , PM
2 2.5",4/4,West Bengal
Bhubaneswar,Good,42,"CO, O
3",2/2,Odisha
Bagalkot,Good,42,"PM
10",1/1,Karnataka
Shivamogga,Good,42,"PM
10",1/1,Karnataka
Nashik,Good,42,"PM
10",4/4,Maharashtra
Navi Mumbai,Good,41,"PM
10",5/8,Maharashtra
Palkalaiperur,Good,40,"PM
10",1/1,
Varanasi,Good,40,"NO , PM
2 10",4/4,Uttar Pradesh
Howrah,Good,40,"CO, O
3",5/5,West Bengal
Ariyalur,Good,40,"PM
10",1/1,Tamil Nadu
Hajipur,Good,40,"O
3",1/1,Bihar
Perundurai,Good,40,"O
3",1/1,Tamil Nadu
Kolkata,Good,39,"NO , O , PM
2 3 2.5",7/7,West Bengal
Sangli,Good,39,"PM
10",1/1,Maharashtra
Thanjavur,Good,38,"PM
10",1/1,Tamil Nadu
Muzaffarpur,Good,38,"PM , O
2.5 3",2/3,Bihar
Nagapattinam,Good,38,"PM
10",1/1,Tamil Nadu
Nagpur,Good,38,"PM
10",4/4,Maharashtra
Parbhani,Good,38,"PM
10",1/1,Maharashtra
Hubballi,Good,37,"PM
10",1/2,Karnataka
Tirumala,Good,37,"PM
10",1/1,Andhra Pradesh
Motihari,Good,37,CO,1/1,Bihar
Barrackpore,Good,36,CO,1/1,West Bengal
Mira-Bhayandar,Good,36,"PM
10",1/1,Maharashtra
Sagar,Good,36,"PM
10",1/2,Madhya Pradesh
Dungarpur,Good,36,"O
3",1/1,Rajasthan
Gaya,Good,35,CO,2/3,Bihar
Salem,Good,35,"PM
2.5",1/1,Tamil Nadu
Byasanagar,Good,34,"O
3",1/1,Odisha
Latur,Good,34,"PM
10",1/1,Maharashtra
Karur,Good,34,"PM
10",1/1,Tamil Nadu
Purnia,Good,34,"PM
10",1/1,Bihar
Surat,Good,34,CO,1/1,Gujarat
Kollam,Good,34,"O
3",1/1,Kerala
Kolhapur,Good,34,"PM
10",2/2,Maharashtra
Virar,Good,33,"PM
10",1/1,Maharashtra
Chamarajanagar,Good,33,"PM
10",1/1,Karnataka
Bhiwani,Good,33,"PM
2.5",1/1,Haryana
Cuttack,Good,33,"PM
10",1/1,Odisha
Amaravati,Good,33,"PM
10",1/1,Andhra Pradesh
Haldia,Good,33,CO,1/1,West Bengal
Pudukottai,Good,32,"PM
10",1/1,Tamil Nadu
Rajsamand,Good,31,"PM
10",1/1,Rajasthan
Nayagarh,Good,31,"PM
10",1/1,Odisha
Boisar,Good,31,"O
3",1/1,Maharashtra
Bhilai,Good,31,"PM , O
10 3",3/3,Chhattisgarh
Yadgir,Good,31,"NO
2",1/1,Karnataka
Chikkamagaluru,Good,30,"PM
10",1/1,Karnataka
Madikeri,Good,30,"PM
2.5",1/1,Karnataka
Damoh,Good,30,"SO
2",1/1,Madhya Pradesh
Firozabad,Good,30,"PM , PM
10 2.5",2/2,Uttar Pradesh
Samastipur,Good,30,"SO
2",1/1,Bihar
Balasore,Good,29,CO,1/1,Odisha
Tirunelveli,Good,29,CO,1/1,Tamil Nadu
Karwar,Good,28,"SO
2",1/1,Karnataka
Agartala,Good,28,"PM
2.5",1/2,Tripura
Chhapra,Good,26,"PM
10",1/1,Bihar
Aurangabad (Bihar),Good,25,CO,1/1,Bihar
Gangtok,Good,24,"O
3",1/1,Sikkim
Davanagere,Good,24,"O
3",1/1,Karnataka
Korba,Good,24,"PM , O
10 3",2/2,Chhattisgarh
Solapur,Good,22,"PM
10",2/3,Maharashtra
Madurai,Good,21,"PM
10",1/1,Tamil Nadu
Sivasagar,Good,20,"PM
10",1/1,Assam
Naharlagun,Good,17,"PM
10",1/1,
Tirupur,Good,17,"PM
10",1/1,Tamil Nadu
Shillong,Good,7,"PM
10",1/2,Meghalaya
