City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Shivamogga,Satisfactory,63,"PM
10",1/1,Karnataka
Chittoor,Satisfactory,63,"PM
2.5",1/1,Andhra Pradesh
Nashik,Satisfactory,62,"PM
10",4/4,Maharashtra
Mangalore,Satisfactory,62,"PM
10",1/1,Karnataka
Thane,Satisfactory,62,"PM
10",2/2,Maharashtra
Udaipur,Satisfactory,62,"PM
10",1/1,Rajasthan
Nanded,Satisfactory,61,"O
3",1/1,Maharashtra
Bhubaneswar,Satisfactory,60,"PM
10",2/2,Odisha
Kalyan,Satisfactory,60,"PM
10",2/2,Maharashtra
Rairangpur,Satisfactory,60,"PM
10",1/1,Odisha
"Aurangabad
(Maharashtra)",Satisfactory,59,"PM , O
2.5 3",3/3,Maharashtra
Dungarpur,Satisfactory,59,"O
3",1/1,Rajasthan
Ratlam,Satisfactory,59,"PM
10",1/1,Madhya Pradesh
Mumbai,Satisfactory,59,"PM
10",25/30,Maharashtra
Lucknow,Satisfactory,57,"PM
10",5/6,Uttar Pradesh
Pimpri-Chinchwad,Satisfactory,57,"PM
10",6/8,Maharashtra
Jalandhar,Satisfactory,57,CO,1/1,Punjab
Raipur,Satisfactory,56,"PM
10",3/4,Chhattisgarh
Kishanganj,Satisfactory,56,"PM
2.5",1/1,Bihar
Dharwad,Satisfactory,55,"PM
10",1/1,Karnataka
Kalaburagi,Satisfactory,55,"PM
10",1/2,Karnataka
Kunjemura,Satisfactory,55,"PM
10",1/1,Chhattisgarh
Jind,Satisfactory,54,"PM
2.5",1/1,Haryana
Sirsa,Satisfactory,54,"PM
10",1/1,Haryana
Chandigarh,Satisfactory,54,"O
3",3/3,Chandigarh
Jabalpur,Satisfactory,54,"PM , O
10 3",4/4,Madhya Pradesh
Vrindavan,Satisfactory,54,"PM
10",1/1,Uttar Pradesh
Panchgaon,Satisfactory,53,"PM
2.5",1/1,Haryana
Nagaon,Satisfactory,53,"NO
2",1/1,Assam
Khurja,Satisfactory,53,"PM
10",1/1,Uttar Pradesh
Eluru,Satisfactory,53,"PM
2.5",1/1,Andhra Pradesh
Arrah,Satisfactory,52,CO,1/1,Bihar
Damoh,Satisfactory,52,"SO
2",1/1,Madhya Pradesh
Guntur,Satisfactory,52,"PM
2.5",1/1,Andhra Pradesh
Malegaon,Satisfactory,52,"O
3",1/1,Maharashtra
Silchar,Satisfactory,52,"PM
10",1/1,Assam
Mandi Gobindgarh,Satisfactory,52,CO,1/1,Punjab
Shillong,Satisfactory,51,"O
3",1/2,Meghalaya
Chennai,Satisfactory,51,"PM
10",7/9,Tamil Nadu
Kolhapur,Good,50,"PM , PM
10 2.5",2/2,Maharashtra
Bagalkot,Good,50,"PM
10",1/1,Karnataka
Firozabad,Good,50,"PM
10",2/2,Uttar Pradesh
Chikkamagaluru,Good,50,"PM
10",1/1,Karnataka
Fatehabad,Good,50,"O
3",1/1,Haryana
Tumidih,Good,50,"NO
2",1/1,Chhattisgarh
Sangli,Good,50,"PM
10",1/1,Maharashtra
Ramanagara,Good,49,"PM
10",1/1,Karnataka
Nellore,Good,49,"PM
2.5",1/1,Andhra Pradesh
Boisar,Good,48,"PM
10",1/1,Maharashtra
Hubballi,Good,47,"PM
10",1/2,Karnataka
Guwahati,Good,46,"PM
2.5",4/4,Assam
Coimbatore,Good,46,"PM
2.5",2/2,Tamil Nadu
Bettiah,Good,45,CO,1/1,Bihar
Panchkula,Good,44,"PM
2.5",1/1,Haryana
Tensa,Good,44,CO,1/1,Odisha
Kaithal,Good,44,"SO
2",1/1,Haryana
Ambernath,Good,43,"PM
10",1/1,Maharashtra
Dholpur,Good,43,"PM
10",1/1,Rajasthan
Kohima,Good,43,"PM
2.5",1/1,Nagaland
Khanna,Good,42,"PM
10",1/1,Punjab
Rajgir,Good,41,CO,1/1,Bihar
Patiala,Good,41,"PM
10",1/1,Punjab
Buxar,Good,41,"PM
2.5",1/1,Bihar
Bhilai,Good,40,"PM
10",3/3,Chhattisgarh
Jhansi,Good,40,"PM
10",1/1,Uttar Pradesh
Sivasagar,Good,40,"O
3",1/1,Assam
Vijayapura,Good,38,"PM
10",1/1,Karnataka
Rishikesh,Good,37,CO,1/1,Uttarakhand
Korba,Good,33,"PM , SO
10 2",2/2,Chhattisgarh
Chamarajanagar,Good,32,"PM
10",1/1,Karnataka
Thiruvananthapuram,Good,31,"PM
10",1/2,Kerala
Dindigul,Good,29,"PM
10",1/1,Tamil Nadu
Kanpur,Good,28,CO,1/4,Uttar Pradesh
Madikeri,Good,23,"PM
2.5",1/1,Karnataka
Srinagar,Good,20,"PM
10",2/2,
Pampore,Good,16,"PM
2.5",1/1,
