City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Suakati,Satisfactory,58,"PM
10",1/1,Odisha
Ramanagara,Satisfactory,58,"PM
10",1/1,Karnataka
Haldia,Satisfactory,57,"PM
10",1/1,West Bengal
Bagalkot,Satisfactory,57,"PM
10",1/1,Karnataka
Navi Mumbai,Satisfactory,57,"PM
10",6/8,Maharashtra
Purnia,Satisfactory,56,"PM
2.5",1/1,Bihar
Surat,Satisfactory,56,"PM , CO
2.5",2/2,Gujarat
Eluru,Satisfactory,56,"PM
10",1/1,Andhra Pradesh
Cuddalore,Satisfactory,56,"PM
10",1/2,Tamil Nadu
Mira-Bhayandar,Satisfactory,56,"O
3",1/1,Maharashtra
Sasaram,Satisfactory,56,"PM
10",1/1,Bihar
Bhagalpur,Satisfactory,56,CO,2/2,Bihar
Mumbai,Satisfactory,55,"PM
10",22/30,Maharashtra
Coimbatore,Satisfactory,55,"PM
2.5",1/2,Tamil Nadu
Agartala,Satisfactory,54,"PM
10",1/2,Tripura
Gorakhpur,Satisfactory,54,"PM
10",1/1,Uttar Pradesh
Raipur,Satisfactory,54,"PM
10",4/4,Chhattisgarh
Hajipur,Satisfactory,54,"PM
2.5",1/1,Bihar
Virar,Satisfactory,53,"PM
10",1/1,Maharashtra
Bilaspur,Satisfactory,53,"PM
2.5",1/1,Chhattisgarh
Arrah,Satisfactory,52,CO,1/1,Bihar
Ambala,Satisfactory,52,"PM
10",1/1,Haryana
Howrah,Good,50,"NO , O , PM
2 3 10",5/5,West Bengal
Ulhasnagar,Good,50,"CO, PM
10",2/2,Maharashtra
Nagaon,Good,49,"PM
2.5",1/1,Assam
Bareilly,Good,48,"SO
2",2/2,Uttar Pradesh
Belgaum,Good,48,"PM
10",1/1,Karnataka
Jhansi,Good,47,"PM
10",1/1,Uttar Pradesh
Baripada,Good,46,"PM
10",1/1,Odisha
Maihar,Good,46,CO,1/1,Madhya Pradesh
Kolhapur,Good,46,"PM
10",1/2,Maharashtra
Rajamahendravaram,Good,46,"O
3",1/1,Andhra Pradesh
Silchar,Good,46,"PM
10",1/1,Assam
Shivamogga,Good,46,"O
3",1/1,Karnataka
Buxar,Good,46,"PM
2.5",1/1,Bihar
Guwahati,Good,45,"PM , SO
2.5 2",3/4,Assam
Araria,Good,44,"PM
10",1/1,Bihar
Madikeri,Good,44,"PM
2.5",1/1,Karnataka
Kalaburagi,Good,44,"PM
10",1/2,Karnataka
Kolkata,Good,42,"NO , CO, O
2 3",7/7,West Bengal
Perundurai,Good,42,"PM
10",1/1,Tamil Nadu
Rohtak,Good,42,"PM
2.5",1/1,Haryana
Manguraha,Good,41,"PM
10",1/1,Bihar
Vijayapura,Good,39,"PM
10",1/1,Karnataka
Kohima,Good,39,"PM
2.5",1/1,Nagaland
Chamarajanagar,Good,38,"PM
2.5",1/1,Karnataka
Rishikesh,Good,37,CO,1/1,Uttarakhand
Thiruvananthapuram,Good,37,"PM
10",1/2,Kerala
Bhilai,Good,36,"O , PM
3 10",3/3,Chhattisgarh
Barrackpore,Good,36,"PM
10",1/1,West Bengal
Ambernath,Good,33,"PM
10",1/1,Maharashtra
Kishanganj,Good,33,"O
3",1/1,Bihar
Rairangpur,Good,33,"PM
10",1/1,Odisha
Koppal,Good,30,"NO
2",1/1,Karnataka
Rupnagar,Good,29,CO,1/1,Punjab
Khanna,Good,28,"NO
2",1/1,Punjab
Srinagar,Good,26,"PM , PM
2.5 10",2/2,
Motihari,Good,25,"PM
10",1/1,Bihar
Chikkamagaluru,Good,21,"NO
2",1/1,Karnataka
