City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Nanded,Satisfactory,53,"PM
10",1/1,Maharashtra
Bhiwandi,Satisfactory,52,"PM
10",1/1,Maharashtra
Thane,Satisfactory,52,"PM
10",2/2,Maharashtra
Chandigarh,Satisfactory,51,"CO, PM
2.5",3/3,Chandigarh
Korba,Satisfactory,51,"CO, PM
10",2/2,Chhattisgarh
Nalbari,Good,50,"PM
2.5",1/1,Assam
Saharsa,Good,49,"PM
10",1/1,Bihar
Purnia,Good,49,CO,1/1,Bihar
Prayagraj,Good,48,"PM , SO
10 2",2/3,Uttar Pradesh
Dhule,Good,48,"O
3",1/1,Maharashtra
Salem,Good,47,"SO
2",1/1,Tamil Nadu
Thrissur,Good,47,"PM
10",1/1,Kerala
Boisar,Good,47,"PM
10",1/1,Maharashtra
Vijayapura,Good,47,"PM
10",1/1,Karnataka
Bileipada,Good,46,"PM
10",1/1,Odisha
Amaravati,Good,46,"PM
10",1/1,Andhra Pradesh
Sirohi,Good,46,"PM
10",1/1,Rajasthan
Sawai Madhopur,Good,46,CO,1/1,Rajasthan
Bagalkot,Good,46,"PM
10",1/1,Karnataka
Navi Mumbai,Good,45,"PM , PM
10 2.5",4/8,Maharashtra
Baran,Good,45,"O
3",1/1,Rajasthan
Kalaburagi,Good,45,"CO, O
3",2/2,Karnataka
Amravati,Good,44,"PM
10",2/2,Maharashtra
Asansol,Good,44,"PM , O
10 3",4/4,West Bengal
Ariyalur,Good,44,"PM
10",1/1,Tamil Nadu
Davanagere,Good,44,"PM
2.5",1/1,Karnataka
Patiala,Good,44,"PM
10",1/1,Punjab
Pune,Good,44,"CO, PM
10",7/13,Maharashtra
Siliguri,Good,44,CO,1/1,West Bengal
Pimpri-Chinchwad,Good,44,"PM
10",4/4,Maharashtra
Cuddalore,Good,43,"PM
10",1/2,Tamil Nadu
Agra,Good,43,"PM , SO
10 2",5/6,Uttar Pradesh
Chamarajanagar,Good,43,"PM
10",1/1,Karnataka
Bilaspur,Good,43,CO,1/1,Chhattisgarh
Damoh,Good,42,"PM
10",1/1,Madhya Pradesh
Gorakhpur,Good,42,"PM
10",1/1,Uttar Pradesh
Virar,Good,42,"PM
10",1/1,Maharashtra
Muzaffarpur,Good,42,"CO, PM , O
2.5 3",3/3,Bihar
Hanumangarh,Good,42,"PM
10",1/1,Rajasthan
Mahad,Good,41,"PM
10",1/1,Maharashtra
Ratlam,Good,41,"PM
10",1/1,Madhya Pradesh
Baripada,Good,40,"PM
10",1/1,Odisha
Surat,Good,40,"SO
2",1/1,Gujarat
Pudukottai,Good,40,"PM
10",1/1,Tamil Nadu
Hosur,Good,40,"PM
10",1/1,Tamil Nadu
Bhilai,Good,40,"CO, O
3",2/3,Chhattisgarh
Chikkamagaluru,Good,40,"PM
10",1/1,Karnataka
Belapur,Good,40,"O
3",1/1,Maharashtra
Motihari,Good,40,CO,1/1,Bihar
Nayagarh,Good,40,"PM
10",1/1,Odisha
Puducherry,Good,39,"PM
10",1/1,Puducherry
Jalgaon,Good,39,"O
3",1/1,Maharashtra
Virudhunagar,Good,39,"PM
10",1/1,Tamil Nadu
Hubballi,Good,39,"PM
10",1/2,Karnataka
Nagapattinam,Good,38,"PM
10",1/1,Tamil Nadu
Dindigul,Good,38,"PM
10",1/1,Tamil Nadu
Buxar,Good,38,"O
3",1/1,Bihar
Mira-Bhayandar,Good,38,"PM
10",1/1,Maharashtra
Chengalpattu,Good,37,"PM
10",1/1,Tamil Nadu
Yadgir,Good,37,"NO
2",1/1,Karnataka
Sivasagar,Good,37,"PM
10",1/1,Assam
Tirumala,Good,37,"PM
10",1/1,Andhra Pradesh
Latur,Good,37,"O
3",1/1,Maharashtra
Kashipur,Good,36,"PM
2.5",1/1,Uttarakhand
Tensa,Good,36,"PM
10",1/1,Odisha
Gwalior,Good,36,"PM , O
10 3",3/4,Madhya Pradesh
Vellore,Good,35,"PM
10",1/1,Tamil Nadu
Thiruvananthapuram,Good,34,"PM
10",2/2,Kerala
Rajamahendravaram,Good,34,"PM
10",1/1,Andhra Pradesh
Karur,Good,32,"PM
10",1/1,Tamil Nadu
Gaya,Good,32,"CO, PM
10",2/3,Bihar
Tirunelveli,Good,32,CO,1/1,Tamil Nadu
Ramanathapuram,Good,31,CO,1/1,Tamil Nadu
Varanasi,Good,31,"NO , SO
2 2",2/4,Uttar Pradesh
Mysuru,Good,31,"PM
10",1/1,Karnataka
Kolhapur,Good,31,"PM
10",2/2,Maharashtra
Tirupur,Good,30,"PM
10",1/1,Tamil Nadu
Dholpur,Good,30,"PM
10",1/1,Rajasthan
Tumidih,Good,29,"O
3",1/1,Chhattisgarh
Chikkaballapur,Good,26,"O
3",1/1,Karnataka
Palkalaiperur,Good,25,"PM
10",1/1,
Firozabad,Good,25,"PM
10",1/2,Uttar Pradesh
Ahmednagar,Good,24,"PM
2.5",1/1,Maharashtra
Munger,Good,24,"PM
10",1/1,Bihar
Gangtok,Good,23,"O
3",1/1,Sikkim
Perundurai,Good,22,"SO
2",1/1,Tamil Nadu
Sangli,Good,20,"O
3",1/1,Maharashtra
Madikeri,Good,19,"PM
2.5",1/1,Karnataka
Aizawl,Good,15,"PM
10",1/1,Mizoram
Shillong,Good,12,"PM
2.5",1/2,Meghalaya
