City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Amaravati,Moderate,122,"PM
10",1/1,Andhra Pradesh
Coimbatore,Moderate,122,"PM , PM
2.5 10",2/2,Tamil Nadu
Parbhani,Moderate,122,"PM
10",1/1,Maharashtra
Katihar,Moderate,122,"PM
10",1/1,Bihar
"Aurangabad
(Maharashtra)",Moderate,121,"PM , PM
2.5 10",3/3,Maharashtra
Jaipur,Moderate,121,"NO , PM
2 2.5",6/6,Rajasthan
Agra,Moderate,121,"PM , PM
2.5 10",6/6,Uttar Pradesh
Chandrapur,Moderate,120,"PM
10",2/2,Maharashtra
Durgapur,Moderate,119,"PM , PM
2.5 10",3/3,West Bengal
Gaya,Moderate,119,"PM , PM
2.5 10",3/3,Bihar
Rajsamand,Moderate,119,"PM
2.5",1/1,Rajasthan
Panchkula,Moderate,119,"PM
2.5",1/1,Haryana
Begusarai,Moderate,118,"PM
2.5",1/1,Bihar
Ankleshwar,Moderate,117,"PM
10",1/1,Gujarat
Nagaon,Moderate,116,"PM
2.5",1/1,Assam
Dewas,Moderate,116,"PM
10",1/1,Madhya Pradesh
Purnia,Moderate,115,"PM
2.5",1/1,Bihar
Tumidih,Moderate,115,"PM
10",1/1,Chhattisgarh
Bengaluru,Moderate,115,"PM , PM
2.5 10",13/14,Karnataka
Solapur,Moderate,114,"PM
10",2/3,Maharashtra
Narnaul,Moderate,114,"PM
2.5",1/1,Haryana
Jalgaon,Moderate,114,"PM
10",1/1,Maharashtra
Chhapra,Moderate,113,"PM
10",1/1,Bihar
Brajrajnagar,Moderate,112,"PM
10",1/1,Odisha
Rajamahendravaram,Moderate,112,"PM
10",1/1,Andhra Pradesh
Mandi Gobindgarh,Moderate,111,"PM
10",1/1,Punjab
Bathinda,Moderate,111,"PM
10",1/1,Punjab
Asansol,Moderate,111,"PM
2.5",4/4,West Bengal
Jalore,Moderate,109,"PM
10",1/1,Rajasthan
Baripada,Moderate,109,"PM
2.5",1/1,Odisha
Munger,Moderate,108,"PM
2.5",1/1,Bihar
Perundurai,Moderate,108,"PM
10",1/1,Tamil Nadu
Rourkela,Moderate,108,"PM
10",1/3,Odisha
Rajkot,Moderate,108,CO,1/1,Gujarat
Amravati,Moderate,108,"PM
10",2/2,Maharashtra
Jalandhar,Moderate,108,"PM
2.5",1/1,Punjab
Katni,Moderate,107,"PM
10",1/1,Madhya Pradesh
Thiruvananthapuram,Moderate,107,"PM
10",1/2,Kerala
Khanna,Moderate,106,"PM
10",1/1,Punjab
Tirumala,Moderate,106,"PM
2.5",1/1,Andhra Pradesh
Dausa,Moderate,105,"PM
2.5",1/1,Rajasthan
Nashik,Moderate,105,"PM , PM
2.5 10",4/4,Maharashtra
Samastipur,Moderate,105,"PM
2.5",1/1,Bihar
Mandikhera,Moderate,103,"PM
10",1/1,Haryana
Boisar,Moderate,102,"PM
10",1/1,Maharashtra
Barrackpore,Moderate,102,"PM
2.5",1/1,West Bengal
Gwalior,Moderate,102,"PM
10",3/4,Madhya Pradesh
Araria,Moderate,101,"PM
2.5",1/1,Bihar
Mumbai,Satisfactory,99,"PM , PM
2.5 10",25/30,Maharashtra
Hisar,Satisfactory,98,"O
3",1/1,Haryana
Gorakhpur,Satisfactory,98,"PM
2.5",1/1,Uttar Pradesh
Mira-Bhayandar,Satisfactory,97,"PM
10",1/1,Maharashtra
Bharatpur,Satisfactory,97,"PM
10",1/1,Rajasthan
Barmer,Satisfactory,97,"PM
10",1/1,Rajasthan
Amritsar,Satisfactory,97,"PM
10",1/1,Punjab
Baran,Satisfactory,96,"PM
10",1/1,Rajasthan
Siwan,Satisfactory,96,"PM
10",1/1,Bihar
Yadgir,Satisfactory,96,"PM
10",1/1,Karnataka
Bundi,Satisfactory,96,"O
3",1/1,Rajasthan
Fatehabad,Satisfactory,96,"PM
10",1/1,Haryana
Puducherry,Satisfactory,94,"PM
2.5",1/1,Puducherry
Chhal,Satisfactory,94,"PM
10",1/1,Chhattisgarh
Khurja,Satisfactory,94,"PM
10",1/1,Uttar Pradesh
Dharwad,Satisfactory,93,"PM
10",1/1,Karnataka
Bareilly,Satisfactory,93,"CO, PM
10",2/2,Uttar Pradesh
Akola,Satisfactory,93,"PM
10",1/1,Maharashtra
Thane,Satisfactory,92,"PM
10",2/2,Maharashtra
Dhanbad,Satisfactory,92,"PM
10",1/2,Jharkhand
Vijayawada,Satisfactory,91,"CO, PM
2.5",3/4,Andhra Pradesh
Sagar,Satisfactory,91,"O , PM
3 10",2/2,Madhya Pradesh
Bettiah,Satisfactory,91,"PM
2.5",1/1,Bihar
Pudukottai,Satisfactory,91,"PM
10",1/1,Tamil Nadu
Raipur,Satisfactory,91,"PM
10",4/4,Chhattisgarh
Kalyan,Satisfactory,91,"PM
2.5",1/2,Maharashtra
Virar,Satisfactory,91,"PM
10",1/1,Maharashtra
Milupara,Satisfactory,91,"O
3",1/1,Chhattisgarh
Ludhiana,Satisfactory,90,"PM
10",1/1,Punjab
Jalna,Satisfactory,90,"PM
2.5",1/1,Maharashtra
Varanasi,Satisfactory,90,"PM , PM
2.5 10",4/4,Uttar Pradesh
Vrindavan,Satisfactory,89,"PM
10",1/1,Uttar Pradesh
Thrissur,Satisfactory,89,"PM
10",1/1,Kerala
Rajgir,Satisfactory,88,CO,1/1,Bihar
Bilaspur,Satisfactory,88,"PM
10",1/1,Chhattisgarh
Hyderabad,Satisfactory,85,"PM
10",13/14,Telangana
Anantapur,Satisfactory,84,"PM
2.5",1/1,Andhra Pradesh
Kadapa,Satisfactory,84,"PM
2.5",1/1,Andhra Pradesh
Bhagalpur,Satisfactory,83,"PM
10",2/2,Bihar
Karauli,Satisfactory,82,"PM
10",1/1,Rajasthan
Mysuru,Satisfactory,81,"PM
10",1/1,Karnataka
Kannur,Satisfactory,81,"PM
10",1/1,Kerala
Jhansi,Satisfactory,81,"PM
10",1/1,Uttar Pradesh
Latur,Satisfactory,78,"PM
10",1/1,Maharashtra
Kohima,Satisfactory,78,"SO
2",1/1,Nagaland
Buxar,Satisfactory,77,"PM
2.5",1/1,Bihar
Korba,Satisfactory,76,"PM , PM
2.5 10",2/2,Chhattisgarh
Prayagraj,Satisfactory,76,"PM , PM
2.5 10",3/3,Uttar Pradesh
Thoothukudi,Satisfactory,75,"PM
10",1/1,Tamil Nadu
Jabalpur,Satisfactory,73,"O , PM
3 10",4/4,Madhya Pradesh
Gangtok,Satisfactory,73,"PM
10",1/1,Sikkim
Kolhapur,Satisfactory,71,"PM
10",2/2,Maharashtra
Satna,Satisfactory,70,"PM
10",1/1,Madhya Pradesh
Firozabad,Satisfactory,70,"PM , PM
2.5 10",2/2,Uttar Pradesh
Sirohi,Satisfactory,70,"PM
2.5",1/1,Rajasthan
Sivasagar,Satisfactory,70,"O
3",1/1,Assam
Rishikesh,Satisfactory,69,"O
3",1/1,Uttarakhand
Palwal,Satisfactory,69,"PM
10",1/1,Haryana
Chittoor,Satisfactory,69,"PM
2.5",1/1,Andhra Pradesh
Bihar Sharif,Satisfactory,66,"PM
2.5",1/1,Bihar
Shivamogga,Satisfactory,66,"O
3",1/1,Karnataka
Hubballi,Satisfactory,64,"PM
10",1/2,Karnataka
Vapi,Satisfactory,62,"PM
2.5",1/1,Gujarat
Vijayapura,Satisfactory,62,"PM
10",1/1,Karnataka
Kishanganj,Satisfactory,61,"PM
10",1/1,Bihar
Chamarajanagar,Satisfactory,61,"PM
10",1/1,Karnataka
Pampore,Satisfactory,61,"PM
10",1/1,
Kalaburagi,Satisfactory,61,"PM
10",1/2,Karnataka
Bhilai,Satisfactory,59,"PM
10",3/3,Chhattisgarh
Aizawl,Satisfactory,56,"PM
2.5",1/1,Mizoram
Arrah,Satisfactory,55,CO,1/1,Bihar
Rupnagar,Satisfactory,54,"PM
10",1/1,Punjab
Sasaram,Satisfactory,53,CO,1/1,Bihar
Silchar,Satisfactory,52,"PM
10",1/1,Assam
Madikeri,Good,50,"PM
2.5",1/1,Karnataka
Chikkamagaluru,Good,47,"O
3",1/1,Karnataka
Bagalkot,Good,46,"PM
10",1/1,Karnataka
Thanjavur,Good,46,"PM
10",1/1,Tamil Nadu
Agartala,Good,42,"PM
10",1/2,Tripura
Srinagar,Good,37,"PM
10",1/2,
Damoh,Good,36,"PM
2.5",1/1,Madhya Pradesh
Shillong,Good,26,"O
3",1/2,Meghalaya
