City,Air_Quality,Index_Value,Prominent_Pollutant,No._of_Stations_Participated_Total_Stations,State
Jabalpur,Satisfactory,58,"CO, PM , O
10 3",4/4,
Amravati,Satisfactory,58,"PM
10",2/2,
Tirumala,Satisfactory,58,NO2,1/1,
Prayagraj,Satisfactory,58,"PM , O
10 3",3/3,Uttar Pradesh
Virar,Satisfactory,57,"PM
10",1/1,Maharashtra
Eluru,Satisfactory,57,"PM
10",1/1,
Anantapur,Satisfactory,57,"PM
10",1/1,
Thane,Satisfactory,56,"PM
10",2/2,
Bengaluru,Satisfactory,56,"PM
10",7/14,
Rajamahendravaram,Satisfactory,56,"PM
10",1/1,
Brajrajnagar,Satisfactory,55,CO,1/1,Odisha
Muzaffarpur,Satisfactory,54,"PM , O
10 3",2/3,Bihar
Mangalore,Satisfactory,54,"PM
10",1/1,Karnataka
Akola,Satisfactory,54,"PM
10",1/1,Maharashtra
Howrah,Satisfactory,54,"CO, PM
10",5/5,West Bengal
Chennai,Satisfactory,54,"PM , CO
10",2/9,
Badlapur,Satisfactory,53,CO,1/1,
Thrissur,Satisfactory,53,"PM
2.5",1/1,
Chandigarh,Satisfactory,53,"PM
10",2/3,
Nagaon,Satisfactory,53,"PM
2.5",1/1,Assam
Vapi,Satisfactory,52,"PM
10",1/1,
Firozabad,Satisfactory,52,"PM
10",1/2,
Mumbai,Satisfactory,52,"PM
10",22/30,
Mahad,Satisfactory,52,"PM
10",1/1,Maharashtra
Pimpri-chinchwad,Satisfactory,52,"CO, O , PM
3 10",7/8,Maharashtra
Mandikhera,Satisfactory,51,"PM
10",1/1,Haryana
"Aurangabad
(Maharashtra)",Satisfactory,51,"PM , PM
2.5 10",3/3,
Boisar,Satisfactory,51,"PM
10",1/1,Maharashtra
Shivamogga,Good,50,"O
3",1/1,Karnataka
Kunjemura,Good,50,"PM
10",1/1,
Kalyan,Good,50,"PM , PM
10 2.5",2/2,Maharashtra
Belapur,Good,50,"PM
10",1/1,
Baran,Good,49,"O
3",1/1,Rajasthan
Ratlam,Good,48,"PM
10",1/1,Madhya Pradesh
Karnal,Good,48,CO,1/1,Haryana
Arrah,Good,48,CO,1/1,
Mira-bhayandar,Good,47,"PM
2.5",1/1,
Silchar,Good,47,"PM
10",1/1,Assam
Siliguri,Good,47,"PM
10",1/1,West Bengal
Indore,Good,46,"NO2, SO2, PM
10",5/6,Madhya Pradesh
Kalaburagi,Good,46,CO,1/2,Karnataka
Kolhapur,Good,46,"PM
10",1/2,
Chhal,Good,46,"O
3",1/1,
Chamarajanagar,Good,45,"PM
10",1/1,
Keonjhar,Good,45,CO,1/1,Odisha
Kishanganj,Good,44,"PM
2.5",1/1,
Baripada,Good,44,"O
3",1/1,Odisha
Barbil,Good,43,"PM
10",1/1,Odisha
Rourkela,Good,43,"PM
10",3/3,Odisha
Ahmednagar,Good,43,"PM
2.5",1/1,Gujarat
Rajgir,Good,42,"PM
2.5",1/1,
Sivasagar,Good,41,"O
3",1/1,
Balasore,Good,41,CO,1/1,Odisha
Asansol,Good,41,"CO, PM
10",4/4,
Latur,Good,41,"PM
2.5",1/1,Maharashtra
Bhilai,Good,41,"PM
10",3/3,
Tensa,Good,40,SO2,1/1,
Gaya,Good,40,"PM
10",1/3,Bihar
Barrackpore,Good,40,"PM
10",1/1,
Byasanagar,Good,39,CO,1/1,Odisha
Cuttack,Good,38,CO,1/1,Odisha
Solapur,Good,38,"PM , PM
2.5 10",2/3,Maharashtra
Thiruvananthapuram,Good,37,"PM , PM
2.5 10",2/2,Kerala
Kolkata,Good,36,"PM , NO2, PM
10 2.5",7/7,West Bengal
Kurnool,Good,36,"PM
2.5",1/1,Andhra Pradesh
Naharlagun,Good,36,"PM
10",1/1,
Agartala,Good,36,"PM
2.5",1/2,Tripura
Puducherry,Good,35,CO,1/1,Puducherry
Ramanagara,Good,35,"PM
10",1/1,
Chikkamagaluru,Good,34,"PM
10",1/1,
Rishikesh,Good,34,"O
3",1/1,
Rairangpur,Good,33,CO,1/1,
Bettiah,Good,31,CO,1/1,
Chikkaballapur,Good,31,"PM
10",1/1,
Korba,Good,29,"PM , O
10 3",2/2,Chhattisgarh
Haldia,Good,27,"PM
10",1/1,West Bengal
Bhubaneswar,Good,24,"O
3",2/2,Odisha
Milupara,Good,21,"PM
10",1/1,Chhattisgarh
Madikeri,Good,20,"PM
10",1/1,
Nayagarh,Good,19,SO2,1/1,
Tumidih,Good,19,NO2,1/1,Chhattisgarh
Gangtok,Good,15,"PM
2.5",1/1,
Aizawl,Good,15,SO2,1/1,Mizoram
